time,open,high,low,close,volume,ticker
2021-04-16,10890,10890,10440,10480,38100,ITD
2021-04-19,10480,10560,10240,10480,59100,ITD
2021-04-20,10480,10560,10400,10400,36000,ITD
2021-04-22,10400,10520,10240,10240,44100,ITD
2021-04-23,9830,10400,9830,10320,64900,ITD
2021-04-26,10240,10480,10240,10240,7400,ITD
2021-04-27,10160,10320,10000,10320,39000,ITD
2021-04-28,10080,11010,10080,10730,1168300,ITD
2021-04-29,10970,11010,10560,10560,183600,ITD
2021-05-04,10560,10560,10360,10360,30000,ITD
2021-05-05,10320,10560,10080,10160,100300,ITD
2021-05-06,10160,10850,10160,10850,357100,ITD
2021-05-07,10970,11340,10890,11050,196100,ITD
2021-05-10,11210,11580,11130,11540,318600,ITD
2021-05-11,11540,11540,11130,11460,223100,ITD
2021-05-12,11380,11540,11130,11460,73900,ITD
2021-05-13,11460,11540,11300,11380,74900,ITD
2021-05-14,11380,11380,11010,11050,54200,ITD
2021-05-17,11210,11210,10730,11010,63900,ITD
2021-05-18,11010,11460,10730,11170,54600,ITD
2021-05-19,11300,11420,10730,10770,93100,ITD
2021-05-20,11170,11170,10320,10480,79900,ITD
2021-05-21,10320,11130,10200,10930,74000,ITD
2021-05-24,10930,11010,10320,10560,64300,ITD
2021-05-25,10810,10810,10480,10560,48700,ITD
2021-05-26,10440,10650,10440,10560,95000,ITD
2021-05-27,10400,10650,10320,10400,13100,ITD
2021-05-28,10400,10520,10400,10440,48100,ITD
2021-05-31,10400,10440,10320,10400,45000,ITD
2021-06-01,10400,10520,10360,10520,46100,ITD
2021-06-02,10520,10690,10480,10650,31100,ITD
2021-06-03,11050,11050,10650,10770,50400,ITD
2021-06-04,10600,10770,10560,10730,88200,ITD
2021-06-07,10650,10850,10480,10650,109900,ITD
2021-06-08,10690,10690,10520,10520,39200,ITD
2021-06-09,10520,10690,10440,10690,54900,ITD
2021-06-10,10690,10730,10480,10480,27200,ITD
2021-06-11,10690,10690,10520,10520,25700,ITD
2021-06-14,10520,10690,10480,10560,71700,ITD
2021-06-15,10560,10600,10480,10560,84800,ITD
2021-06-16,10560,10650,10480,10560,36400,ITD
2021-06-17,10360,10600,10360,10560,40000,ITD
2021-06-18,10560,10690,10400,10560,121100,ITD
2021-06-21,10560,11300,10480,11300,242500,ITD
2021-06-22,11380,11380,10690,10810,57200,ITD
2021-06-23,10810,10810,10480,10810,109700,ITD
2021-06-24,10560,10770,10480,10730,104100,ITD
2021-06-25,10730,10730,10480,10650,30900,ITD
2021-06-28,10650,11050,10650,10970,84400,ITD
2021-06-29,10970,11170,10970,10970,110700,ITD
2021-06-30,10970,11700,10970,11700,854900,ITD
2021-07-01,11700,12510,11700,12510,798500,ITD
2021-07-02,12920,13370,12680,13370,464700,ITD
2021-07-05,13730,13730,12430,12920,384800,ITD
2021-07-06,12600,12680,12190,12190,220200,ITD
2021-07-07,12510,13040,11620,13040,351400,ITD
2021-07-08,13730,13940,13330,13940,740500,ITD
2021-07-09,14020,14910,13650,14630,628800,ITD
2021-07-12,14550,14630,13810,14220,367300,ITD
2021-07-13,14300,15160,14220,15030,320200,ITD
2021-07-14,15420,15500,14050,14530,306700,ITD
2021-07-15,14530,14530,14000,14130,88000,ITD
2021-07-16,13800,15020,13800,14450,183200,ITD
2021-07-19,13720,14280,13720,13750,212400,ITD
2021-07-20,13800,14050,13550,13960,157900,ITD
2021-07-21,14130,14130,13750,13960,109400,ITD
2021-07-22,13960,14530,13880,14080,99800,ITD
2021-07-23,14250,14450,13880,14080,92700,ITD
2021-07-26,14050,14050,13110,13310,353800,ITD
2021-07-27,13390,13390,12830,12990,173400,ITD
2021-07-28,12990,13230,12830,13230,140600,ITD
2021-07-29,13310,13310,12750,12830,166200,ITD
2021-07-30,12860,13720,12420,13720,347700,ITD
2021-08-02,13720,14610,13720,14130,204600,ITD
2021-08-03,14130,14280,13750,13800,133900,ITD
2021-08-04,13800,13960,13640,13800,243700,ITD
2021-08-05,13800,14160,13800,13960,172400,ITD
2021-08-06,13960,14940,13880,14940,858300,ITD
2021-08-09,15260,15910,15260,15420,593300,ITD
2021-08-10,15420,15660,15020,15100,535300,ITD
2021-08-11,15020,15830,15020,15420,873400,ITD
2021-08-12,15750,15750,15380,15550,334700,ITD
2021-08-13,15500,15500,14610,15340,517300,ITD
2021-08-16,15340,15990,15100,15580,474200,ITD
2021-08-17,15750,15830,15020,15300,456500,ITD
2021-08-18,15300,15300,14360,14890,494500,ITD
2021-08-19,14530,14890,14450,14690,468100,ITD
2021-08-20,14610,14770,13670,13800,419700,ITD
2021-08-23,13800,14450,13470,13920,225700,ITD
2021-08-24,13920,13920,13390,13440,342600,ITD
2021-08-25,13390,13640,13390,13640,112400,ITD
2021-08-26,13750,14200,13640,13960,260500,ITD
2021-08-27,13960,14050,13720,13920,151100,ITD
2021-08-30,14610,14650,14200,14650,274300,ITD
2021-08-31,14850,14850,14450,14490,242900,ITD
2021-09-01,14450,14450,14200,14450,198800,ITD
2021-09-06,15020,15020,14610,14850,382600,ITD
2021-09-07,15020,15100,14450,14450,185100,ITD
2021-09-08,14450,14490,14050,14280,98600,ITD
2021-09-09,14280,14450,13720,14280,123700,ITD
2021-09-10,14280,14450,13880,14130,348600,ITD
2021-09-13,13920,14250,13920,13920,175300,ITD
2021-09-14,13960,14890,13960,14890,582300,ITD
2021-09-15,15500,15790,15180,15790,1032000,ITD
2021-09-16,15910,16880,15910,16880,1207200,ITD
2021-09-17,17770,17940,17050,17130,1130500,ITD
2021-09-20,17540,17770,16470,17210,809300,ITD
2021-09-21,17050,17290,16640,17160,720600,ITD
2021-09-22,16800,17210,16800,17050,666500,ITD
2021-09-23,17050,18220,17050,17540,811800,ITD
2021-09-24,17850,18180,17290,17450,540100,ITD
2021-09-27,17450,17450,16239,16239,555800,ITD
2021-09-28,15420,15830,15100,15790,719700,ITD
2021-09-29,15790,16880,15790,16800,415800,ITD
2021-09-30,16800,17450,16640,17130,434200,ITD
2021-10-01,17050,17050,16400,16400,370400,ITD
2021-10-04,16640,17050,15910,16600,365700,ITD
2021-10-05,16800,16800,16320,16400,268800,ITD
2021-10-06,16640,17540,16320,17540,724000,ITD
2021-10-07,17540,18550,17540,18100,933400,ITD
2021-10-08,18260,18380,18100,18180,696300,ITD
2021-10-11,18180,18590,17450,18060,672000,ITD
2021-10-12,18380,18380,17850,17980,384300,ITD
2021-10-13,18260,19240,17980,19240,1479300,ITD
2021-10-14,20290,20370,19650,20050,1027600,ITD
2021-10-15,20050,20370,19480,20130,476400,ITD
2021-10-18,20050,20130,19600,19760,944100,ITD
2021-10-19,19760,21100,19520,21100,829900,ITD
2021-10-20,21100,21920,20700,21430,629200,ITD
2021-10-21,21260,21260,20700,21100,727300,ITD
2021-10-22,20620,20950,20210,20450,1094400,ITD
2021-10-25,19880,20290,19280,19400,1715700,ITD
2021-10-26,19150,19650,18830,19240,692800,ITD
2021-10-27,19240,20290,19120,19650,974300,ITD
2021-10-28,19650,20290,19320,20010,1077800,ITD
2021-10-29,19960,20010,19400,19560,675600,ITD
2021-11-01,19200,20210,18990,19960,1239200,ITD
2021-11-02,20050,20950,19810,20050,907600,ITD
2021-11-03,20050,20050,18670,18670,1074900,ITD
2021-11-04,17940,19070,17850,18870,557400,ITD
2021-11-05,18870,18870,18100,18460,592900,ITD
2021-11-08,18460,18910,18460,18830,369300,ITD
2021-11-09,18950,20130,18950,20130,984400,ITD
2021-11-10,21100,21100,20170,20210,1115100,ITD
2021-11-11,20290,20290,19480,19880,733800,ITD
2021-11-12,19730,19850,19320,19440,671000,ITD
2021-11-15,19440,19440,18630,18990,639000,ITD
2021-11-16,18670,19600,18630,19150,562500,ITD
2021-11-17,19240,19350,18670,18830,389800,ITD
2021-11-18,18510,18750,17850,18430,839900,ITD
2021-11-19,18350,18430,17160,17160,1516300,ITD
2021-11-22,17050,17080,15990,15990,992600,ITD
2021-11-23,15830,16800,14940,16800,553900,ITD
2021-11-24,17690,17690,16640,16640,494300,ITD
2021-11-25,16640,16850,16149,16640,317300,ITD
2021-11-26,16720,16720,16190,16440,532200,ITD
2021-11-29,16239,17210,16190,16930,627300,ITD
2021-11-30,17370,17450,16720,16930,376600,ITD
2021-12-01,16680,16880,16400,16800,280300,ITD
2021-12-02,16470,17050,16470,16720,292400,ITD
2021-12-03,16720,16930,16070,16070,291400,ITD
2021-12-06,15260,15870,14970,14970,462300,ITD
2021-12-07,14690,15380,14530,14810,374400,ITD
2021-12-08,15020,15100,14610,14610,220300,ITD
2021-12-09,14610,14810,14280,14810,260700,ITD
2021-12-10,14850,14940,14650,14890,265500,ITD
2021-12-13,15100,15910,15100,15910,278900,ITD
2021-12-14,16550,16550,15710,15830,234300,ITD
2021-12-15,15830,15830,15180,15300,256800,ITD
2021-12-16,15300,15420,14610,15140,247900,ITD
2021-12-17,15380,15380,14940,15220,256000,ITD
2021-12-20,15340,15340,14770,15100,201400,ITD
2021-12-21,15100,15100,14650,14650,228400,ITD
2021-12-22,14650,14970,14650,14940,334000,ITD
2021-12-23,14770,14850,14360,14610,276700,ITD
2021-12-24,14610,14850,14490,14690,183800,ITD
2021-12-27,14770,14770,14250,14450,195700,ITD
2021-12-28,14280,14570,14130,14360,267500,ITD
2021-12-29,14360,14360,14080,14200,178500,ITD
2021-12-30,14570,14570,14050,14080,176400,ITD
2021-12-31,14130,14280,13550,13800,329000,ITD
2022-01-04,13800,14450,13800,14280,175600,ITD
2022-01-05,14280,14360,13920,14130,198500,ITD
2022-01-06,14130,14280,13840,14130,341000,ITD
2022-01-07,14130,14130,13880,13920,247700,ITD
2022-01-10,13880,13880,13470,13670,463200,ITD
2022-01-11,13750,13750,13110,13640,224800,ITD
2022-01-12,13640,13640,12830,12990,315800,ITD
2022-01-13,12990,13030,12090,12140,609600,ITD
2022-01-14,12090,12540,11930,12460,178800,ITD
2022-01-17,12500,12620,11770,11770,173600,ITD
2022-01-18,11200,12010,11200,11480,256400,ITD
2022-01-19,11480,12250,11480,12250,186200,ITD
2022-01-20,12990,13110,12340,13110,306100,ITD
2022-01-21,13390,13390,12910,12990,174200,ITD
2022-01-24,12990,12990,12090,12140,167300,ITD
2022-01-25,12420,12460,11770,12460,70100,ITD
2022-01-26,12460,12660,12010,12300,57700,ITD
2022-01-27,12300,12540,11930,12170,96200,ITD
2022-01-28,12010,12250,11930,12250,70200,ITD
2022-02-07,12990,13060,12170,12620,85400,ITD
2022-02-08,13230,13500,13180,13450,153600,ITD
2022-02-09,13450,13770,13270,13450,104900,ITD
2022-02-10,13450,13590,13410,13590,194400,ITD
2022-02-11,13640,13640,13180,13550,105600,ITD
2022-02-14,13090,13550,13090,13550,129900,ITD
2022-02-15,13450,13550,13320,13360,83400,ITD
2022-02-16,13230,13910,13230,13820,318000,ITD
2022-02-17,13820,13950,13680,13820,102700,ITD
2022-02-18,13820,14140,13680,14140,154100,ITD
2022-02-21,14180,14730,14180,14500,309300,ITD
2022-02-22,14050,14270,13910,14180,177600,ITD
2022-02-23,14090,14270,13820,14140,127200,ITD
2022-02-24,14090,14090,13230,13550,322400,ITD
2022-02-25,13590,14000,13590,13680,120100,ITD
2022-02-28,13680,13820,13450,13640,124300,ITD
2022-03-01,13640,13950,13410,13640,136400,ITD
2022-03-02,13640,13640,13320,13360,215200,ITD
2022-03-03,13360,13640,13360,13590,110900,ITD
2022-03-04,13590,14090,13590,14090,329500,ITD
2022-03-07,14180,15050,14000,15050,962200,ITD
2022-03-08,15270,15550,15050,15090,579400,ITD
2022-03-09,15090,15090,14230,14640,328300,ITD
2022-03-10,14640,15450,14640,15360,530900,ITD
2022-03-11,15730,15770,15270,15640,631000,ITD
2022-03-14,15360,15360,14730,14730,395000,ITD
2022-03-15,14550,15090,14360,14820,288900,ITD
2022-03-16,15230,15360,14950,15180,243900,ITD
2022-03-17,15680,15680,15140,15180,228200,ITD
2022-03-18,15090,15640,15000,15450,611500,ITD
2022-03-21,15640,16050,15450,15500,454400,ITD
2022-03-22,15500,15550,15320,15360,393600,ITD
2022-03-23,15450,15730,15090,15730,551700,ITD
2022-03-24,15640,16360,15640,16140,688800,ITD
2022-03-25,16140,16180,15860,15860,458900,ITD
2022-03-28,15550,16050,15230,15410,433500,ITD
2022-03-29,15180,16450,15180,16360,919800,ITD
2022-03-30,16050,17000,15860,16180,618000,ITD
2022-03-31,16360,16820,16090,16320,423200,ITD
2022-04-01,16180,16270,15730,16140,335400,ITD
2022-04-04,16360,16450,16050,16180,446000,ITD
2022-04-05,16140,17270,16000,17270,1513800,ITD
2022-04-06,16910,17730,16910,17180,541600,ITD
2022-04-07,17230,17230,16640,16640,341300,ITD
2022-04-08,16450,16450,15640,15640,821000,ITD
2022-04-12,15450,15640,14860,14910,543300,ITD
2022-04-13,14860,15640,14550,15500,342600,ITD
2022-04-14,15550,15820,15270,15270,285800,ITD
2022-04-15,15270,15410,14860,15090,372500,ITD
2022-04-18,14550,15680,14550,15450,520300,ITD
2022-04-19,15730,15820,14550,14550,310100,ITD
2022-04-20,14550,14910,13640,13640,325500,ITD
2022-04-21,12820,13640,12680,12680,697900,ITD
2022-04-22,12230,13360,12090,12730,329300,ITD
2022-04-25,13000,13090,11860,11910,393700,ITD
2022-04-26,11860,12360,11090,12360,235600,ITD
2022-04-27,12360,12910,12360,12910,135600,ITD
2022-04-28,12550,13090,12500,12640,141700,ITD
2022-04-29,12320,13270,12320,13270,312400,ITD
2022-05-04,13270,13730,13180,13450,231500,ITD
2022-05-05,13550,13550,12820,13270,182700,ITD
2022-05-06,13000,13180,12410,12410,283500,ITD
2022-05-09,12270,12550,11550,11550,406000,ITD
2022-05-10,11090,12000,11090,12000,140000,ITD
2022-05-11,12000,12640,12000,12410,74800,ITD
2022-05-12,12230,12320,12000,12050,211100,ITD
2022-05-13,12090,12320,11230,11270,284900,ITD
2022-05-16,11640,11910,11360,11640,106300,ITD
2022-05-17,11640,12360,11640,12180,88700,ITD
2022-05-18,12180,12550,12180,12270,72500,ITD
2022-05-19,11550,12230,11450,11910,142300,ITD
2022-05-20,11910,12230,11910,12000,87200,ITD
2022-05-23,12270,12450,11770,11910,130200,ITD
2022-05-24,11860,12090,11550,12090,85100,ITD
2022-05-25,12090,12450,12050,12450,169600,ITD
2022-05-26,12820,12820,12360,12450,94100,ITD
2022-05-27,12410,13320,12410,13320,470700,ITD
2022-05-30,13360,13640,13180,13500,218600,ITD
2022-05-31,13500,13640,13270,13550,179000,ITD
2022-06-01,13550,13550,13140,13500,188800,ITD
2022-06-02,13270,13550,13090,13410,158600,ITD
2022-06-03,13270,13500,13140,13230,99700,ITD
2022-06-06,13230,13360,12550,12770,90700,ITD
2022-06-07,12950,13050,12450,12730,125000,ITD
2022-06-08,12730,13090,12730,13090,145100,ITD
2022-06-09,12730,13450,12730,13090,43600,ITD
2022-06-10,12910,12950,12590,12590,241300,ITD
2022-06-13,11730,12360,11730,11730,210800,ITD
2022-06-14,11270,11910,11050,11050,179500,ITD
2022-06-15,11360,11640,10820,11140,292100,ITD
2022-06-16,11180,11680,11140,11450,177000,ITD
2022-06-17,10770,11360,10770,10860,317200,ITD
2022-06-20,10860,10860,10140,10140,168600,ITD
2022-06-21,9640,10550,9640,10270,129800,ITD
2022-06-22,10820,10820,10090,10640,43100,ITD
2022-06-23,10770,10770,10230,10640,100600,ITD
2022-06-24,10640,10910,10500,10680,84800,ITD
2022-06-27,10680,11090,10680,11090,134800,ITD
2022-06-28,11090,11270,10820,10910,86700,ITD
2022-06-29,10910,10910,10680,10860,28900,ITD
2022-06-30,10820,10910,10500,10500,50200,ITD
2022-07-01,10450,10860,10000,10270,61600,ITD
2022-07-04,10820,10820,10270,10410,29300,ITD
2022-07-05,10820,10820,10000,10410,58900,ITD
2022-07-06,10090,10860,10090,10270,58500,ITD
2022-07-07,10180,10550,10050,10180,35300,ITD
2022-07-08,10230,10360,10230,10320,15400,ITD
2022-07-11,10000,10500,10000,10180,48000,ITD
2022-07-12,10270,10450,10230,10410,76400,ITD
2022-07-13,10450,10590,10410,10550,45700,ITD
2022-07-14,10500,10590,10180,10550,33500,ITD
2022-07-15,10550,10910,10450,10590,122100,ITD
2022-07-18,10820,11000,10590,10820,87700,ITD
2022-07-19,10820,10820,10550,10820,47300,ITD
2022-07-20,10550,11550,10550,11180,272600,ITD
2022-07-21,11180,11410,10910,11090,105700,ITD
2022-07-22,11090,11090,10770,11050,141500,ITD
2022-07-25,11050,11050,10550,10730,72500,ITD
2022-07-26,10730,10910,10730,10820,53300,ITD
2022-07-27,10730,10910,10730,10910,48600,ITD
2022-07-28,10910,11180,10910,11090,155800,ITD
2022-07-29,11050,11090,10730,10730,187200,ITD
2022-08-01,10770,10820,10550,10550,164300,ITD
2022-08-02,10550,10680,10450,10640,164600,ITD
2022-08-03,10640,10820,10640,10730,89200,ITD
2022-08-04,10860,11000,10770,10860,131200,ITD
2022-08-05,10910,11270,10770,11050,286600,ITD
2022-08-08,11360,11360,11000,11140,488700,ITD
2022-08-09,11090,11680,11090,11410,361700,ITD
2022-08-10,11270,11450,11180,11230,298600,ITD
2022-08-11,11270,11550,11140,11140,493300,ITD
2022-08-12,11140,11270,11090,11140,229600,ITD
2022-08-15,11140,11230,11050,11140,325600,ITD
2022-08-16,11270,11500,11140,11410,478800,ITD
2022-08-17,11410,11550,10820,11140,351800,ITD
2022-08-18,10950,11090,10860,10950,145300,ITD
2022-08-19,10950,10950,10640,10680,210300,ITD
2022-08-22,10590,10640,10320,10410,304900,ITD
2022-08-23,10360,10590,10360,10450,121900,ITD
2022-08-24,10500,10680,10450,10590,136500,ITD
2022-08-25,10590,10640,10000,10550,212700,ITD
2022-08-26,10640,10640,10410,10450,145800,ITD
2022-08-29,10320,10320,10000,10270,192400,ITD
2022-08-30,10270,10450,10270,10270,50400,ITD
2022-08-31,10270,10550,10270,10550,101700,ITD
2022-09-05,10550,10730,10320,10320,114800,ITD
2022-09-06,10360,10450,10320,10410,72100,ITD
2022-09-07,10410,10590,10090,10140,170500,ITD
2022-09-08,10230,10270,10050,10230,69600,ITD
2022-09-09,10450,10450,10050,10180,130000,ITD
2022-09-12,10090,10270,10090,10140,43900,ITD
2022-09-13,10000,10180,10000,10000,106600,ITD
2022-09-14,9820,10000,9820,10000,82700,ITD
2022-09-15,10000,10090,9910,10000,47100,ITD
2022-09-16,10000,10000,9820,9860,126500,ITD
2022-09-19,9820,9820,9180,9180,264700,ITD
2022-09-20,9180,9590,9180,9410,100400,ITD
2022-09-21,9180,9410,9090,9140,86200,ITD
2022-09-22,9090,9180,8910,9180,75000,ITD
2022-09-23,9090,9230,9090,9090,29000,ITD
2022-09-26,8760,9060,8450,8900,385600,ITD
2022-09-27,8860,8990,8650,8810,30300,ITD
2022-09-28,8740,8820,8550,8730,96800,ITD
2022-09-29,8460,8730,8460,8630,30600,ITD
2022-09-30,8640,8640,8189,8640,191400,ITD
2022-10-03,8360,8590,8090,8090,183100,ITD
2022-10-04,8180,8560,8000,8230,218300,ITD
2022-10-05,8360,8670,8340,8660,84000,ITD
2022-10-06,8470,8480,8430,8450,36600,ITD
2022-10-07,8020,8450,8020,8450,144100,ITD
2022-10-10,8180,8830,8180,8830,103500,ITD
2022-10-11,8680,8730,8460,8460,94900,ITD
2022-10-12,8460,8690,8450,8650,129200,ITD
2022-10-13,8680,8860,8550,8640,164500,ITD
2022-10-14,8890,8890,8590,8730,96400,ITD
2022-10-17,8640,8860,8590,8770,20600,ITD
2022-10-18,8730,8910,8730,8900,40900,ITD
2022-10-19,8760,8910,8750,8760,12600,ITD
2022-10-20,8820,8930,8820,8840,135500,ITD
2022-10-21,8750,8830,8600,8680,190900,ITD
2022-10-24,8640,8680,8410,8410,176200,ITD
2022-10-25,8180,8980,8180,8810,284600,ITD
2022-10-26,8960,9000,8730,9000,174700,ITD
2022-10-27,8910,9590,8910,9590,164500,ITD
2022-10-28,9550,10180,9410,9820,215600,ITD
2022-10-31,10230,10230,9820,9950,77300,ITD
2022-11-01,9950,10550,9950,10180,276600,ITD
2022-11-02,10640,10860,10410,10860,472100,ITD
2022-11-03,10950,11270,10680,10680,172900,ITD
2022-11-04,10450,10450,10270,10320,65800,ITD
2022-11-07,10360,10590,10230,10450,144800,ITD
2022-11-08,10360,10820,10320,10820,263500,ITD
2022-11-09,10910,11090,10550,10550,51000,ITD
2022-11-10,10500,10500,9820,9860,206200,ITD
2022-11-11,9770,10050,9770,10050,109600,ITD
2022-11-14,10050,10180,9730,10180,71600,ITD
2022-11-15,9640,9730,9500,9550,157300,ITD
2022-11-16,9270,10180,9090,10180,91700,ITD
2022-11-17,10140,10860,10140,10860,357100,ITD
2022-11-18,10680,11090,10640,11090,146800,ITD
2022-11-21,11090,11090,10820,11090,80800,ITD
2022-11-22,10910,11090,10820,10820,173300,ITD
2022-11-23,10820,11090,10730,10820,124300,ITD
2022-11-24,10590,11000,10590,10910,76000,ITD
2022-11-25,10910,11000,10730,10820,93200,ITD
2022-11-28,10910,11550,10910,11450,363600,ITD
2022-11-29,11230,11450,11140,11180,121100,ITD
2022-11-30,11820,11820,11180,11550,146700,ITD
2022-12-01,11550,11550,11270,11270,135000,ITD
2022-12-02,11140,12050,10860,12050,166800,ITD
2022-12-05,11770,12000,11230,11230,164700,ITD
2022-12-06,11230,11230,10450,10450,194200,ITD
2022-12-07,10270,10500,10270,10320,69300,ITD
2022-12-08,10320,10910,10320,10820,71900,ITD
2022-12-09,10640,11000,10550,11000,33000,ITD
2022-12-12,11000,11180,10860,10860,67400,ITD
2022-12-13,10860,11410,10590,10910,153500,ITD
2022-12-14,11000,11000,10820,10860,28500,ITD
2022-12-15,10910,11180,10910,10910,57100,ITD
2022-12-16,11090,11360,11000,11000,99300,ITD
2022-12-19,11320,11450,10910,11000,91500,ITD
2022-12-20,10640,11450,10640,11180,190600,ITD
2022-12-21,11450,11450,11000,11050,30800,ITD
2022-12-22,10730,11360,10730,11180,9900,ITD
2022-12-23,11320,11320,10910,11050,8700,ITD
2022-12-26,10820,11090,10730,10820,21300,ITD
2022-12-27,10730,10860,10640,10640,144900,ITD
2022-12-28,10680,10820,10500,10770,46800,ITD
2022-12-29,10450,10590,10450,10450,8900,ITD
2022-12-30,10230,10910,10230,10820,49700,ITD
2023-01-03,10410,10910,10410,10730,25300,ITD
2023-01-04,10910,11050,10820,10910,38100,ITD
2023-01-05,10910,10910,10770,10860,9300,ITD
2023-01-06,10860,10910,10640,10640,27600,ITD
2023-01-09,10450,10730,10450,10640,27900,ITD
2023-01-10,10550,11000,10550,10730,40100,ITD
2023-01-11,10910,11140,10730,10820,87700,ITD
2023-01-12,10910,11000,10820,10820,27400,ITD
2023-01-13,10820,10820,10640,10820,11500,ITD
2023-01-16,10820,11000,10450,10820,5600,ITD
2023-01-17,10820,11180,10820,11000,79200,ITD
2023-01-18,10910,11180,10820,11050,29300,ITD
2023-01-19,11000,11410,11000,11090,53900,ITD
2023-01-27,11820,11820,11140,11730,48200,ITD
2023-01-30,11820,12140,11730,11950,122900,ITD
2023-01-31,12000,12270,11860,12270,102300,ITD
2023-02-01,12730,12730,12270,12550,105800,ITD
2023-02-02,12550,12550,11910,12000,48000,ITD
2023-02-03,12000,12270,12000,12270,42100,ITD
2023-02-06,12450,12550,12000,12000,66000,ITD
2023-02-07,12000,12590,12000,12180,67900,ITD
2023-02-08,12180,12640,12140,12590,95700,ITD
2023-02-09,12590,12820,12450,12730,144100,ITD
2023-02-10,13050,13050,12500,12640,69700,ITD
2023-02-13,12700,12850,12100,12450,22400,ITD
2023-02-14,12100,12450,12100,12450,6500,ITD
2023-02-15,12000,12500,12000,12200,8800,ITD
2023-02-16,12750,12750,12200,12200,8800,ITD
2023-02-17,12600,12600,12200,12300,9400,ITD
2023-02-20,12100,12450,12000,12300,26200,ITD
2023-02-21,12300,12500,12150,12150,23500,ITD
2023-02-22,12200,12450,12150,12200,27800,ITD
2023-02-23,12200,12250,12000,12050,16800,ITD
2023-02-24,11800,12250,11800,12250,11300,ITD
2023-02-27,12250,12250,11500,12200,8800,ITD
2023-02-28,12200,12200,11800,11800,2000,ITD
2023-03-01,11900,12000,11800,11900,4700,ITD
2023-03-02,12150,12150,11800,11850,1600,ITD
2023-03-03,11750,11950,11600,11600,8800,ITD
2023-03-06,11950,11950,11600,11900,3100,ITD
2023-03-07,11500,12000,11500,11950,3900,ITD
2023-03-08,11850,11950,11800,11950,8500,ITD
2023-03-09,12200,12200,11650,11950,10900,ITD
2023-03-10,11800,11800,11600,11700,9500,ITD
2023-03-13,11700,11900,11600,11900,1600,ITD
2023-03-14,11750,11750,11350,11350,14100,ITD
2023-03-15,11250,12000,11250,11400,25400,ITD
2023-03-16,11050,11350,11050,11200,7600,ITD
2023-03-17,11700,11700,11250,11300,3000,ITD
2023-03-20,11300,11450,11050,11450,11500,ITD
2023-03-21,11200,11300,11000,11300,9200,ITD
2023-03-22,11450,11450,11450,11450,100,ITD
2023-03-23,11500,11500,11500,11500,100,ITD
2023-03-24,11550,11550,11450,11450,200,ITD
2023-03-27,11250,11250,11150,11200,2300,ITD
2023-03-28,11250,11250,11250,11250,1900,ITD
2023-03-29,11250,11250,11250,11250,300,ITD
2023-03-30,11050,11050,11050,11050,1100,ITD
2023-03-31,10950,10950,10650,10650,1600,ITD
2023-04-03,11000,11100,10950,10950,6200,ITD
2023-04-04,11100,11100,11100,11100,1100,ITD
2023-04-05,11100,11100,11100,11100,1100,ITD
2023-04-06,11200,11800,11200,11550,22400,ITD
2023-04-07,11650,11650,11300,11600,2800,ITD
2023-04-10,11300,11300,11300,11300,200,ITD
2023-04-11,11300,11800,11250,11800,8200,ITD
2023-04-12,11700,11750,11350,11450,3600,ITD
2023-04-13,11650,11650,11350,11500,1200,ITD
2023-04-14,11350,11750,11350,11400,4100,ITD
2023-04-17,11550,11650,11350,11650,21400,ITD
2023-04-18,11350,11700,11350,11600,14800,ITD
2023-04-19,11400,11400,11350,11350,2000,ITD
2023-04-20,11500,11750,11500,11700,12400,ITD
2023-04-21,11750,12350,11700,11950,13300,ITD
2023-04-24,11300,11800,11300,11700,11200,ITD
2023-04-25,11700,11750,11700,11700,4900,ITD
2023-04-26,11700,11750,11700,11700,57500,ITD
2023-04-27,11750,11800,11700,11800,84700,ITD
2023-04-28,11800,11800,11500,11700,32100,ITD
2023-05-04,12300,12300,11450,11600,35400,ITD
2023-05-05,11600,12250,11600,12150,122600,ITD
2023-05-08,11500,12100,11500,11800,17800,ITD
2023-05-09,12100,12100,11700,11700,3300,ITD
2023-05-10,11700,11700,11700,11700,3500,ITD
2023-05-11,11650,11700,11650,11700,1200,ITD
2023-05-12,11800,11850,11800,11850,10300,ITD
2023-05-15,12050,12500,12050,12250,37900,ITD
2023-05-16,12500,12500,12250,12250,4200,ITD
2023-05-17,12200,12400,12200,12400,1800,ITD
2023-05-18,12000,12850,12000,12850,96200,ITD
2023-05-19,12750,12750,12100,12100,16200,ITD
2023-05-22,12300,13000,12300,12550,15700,ITD
2023-05-23,12900,12900,12000,12050,31800,ITD
2023-05-24,12100,12300,12100,12100,5000,ITD
2023-05-25,12000,12100,12000,12000,45300,ITD
2023-05-26,11750,12150,11750,12050,12500,ITD
2023-05-29,11850,12150,11800,12150,15100,ITD
2023-05-30,12150,12150,11950,12000,5500,ITD
2023-05-31,12000,12050,11950,12000,14700,ITD
2023-06-01,11950,12050,11900,11900,11200,ITD
2023-06-02,11950,12100,11900,12100,18700,ITD
2023-06-05,12100,12100,11900,12000,29600,ITD
2023-06-06,12000,12000,11850,11850,13200,ITD
2023-06-07,11950,11950,11900,11950,19900,ITD
2023-06-08,11950,12000,11750,12000,49800,ITD
2023-06-09,12000,12000,11800,11850,5600,ITD
2023-06-12,11850,11850,11700,11700,12700,ITD
